Label: Vasto lateral direito: EMG 1->Scale->Math Sampling frequency: 1,925926e+003 Number of points: 58682 X start: 0,000000e+000 Unit: Volts Domain Unit: s
X [s]	Vasto lateral direito: EMG 1->Scale->Math [Volts]
3,803885e+000	1,796994e-005
3,804404e+000	1,101930e-005
3,804923e+000	5,594415e-006
3,805442e+000	4,577249e-006
3,805962e+000	2,881972e-006
3,806481e+000	1,695277e-006
3,807000e+000	5,594415e-006
3,807519e+000	7,798276e-006
3,808038e+000	6,950637e-006
3,808558e+000	1,525750e-006
3,809077e+000	3,899138e-006
3,809596e+000	3,221027e-006
3,810115e+000	2,712444e-006
3,810635e+000	7,967803e-006
3,811154e+000	9,663081e-006
3,811673e+000	6,950637e-006
3,812192e+000	3,221027e-006
3,812712e+000	4,068666e-006
3,813231e+000	4,916305e-006
3,813750e+000	1,695277e-006
3,814269e+000	1,695277e-007
3,814788e+000	3,899138e-006
3,815308e+000	6,611582e-006
3,815827e+000	6,272526e-006
3,816346e+000	3,560082e-006
3,816865e+000	8,476387e-007
3,817385e+000	1,864805e-006
3,817904e+000	1,017166e-006
3,818423e+000	6,781109e-007
3,818942e+000	2,542916e-006
3,819462e+000	3,899138e-006
3,819981e+000	3,560082e-006
3,820500e+000	6,611582e-006
3,821019e+000	6,272526e-006
3,821538e+000	5,085832e-007
3,822058e+000	4,577249e-006
3,822577e+000	3,560082e-006
3,823096e+000	1,186694e-006
3,823615e+000	2,203861e-006
3,824135e+000	5,085832e-007
3,824654e+000	2,542916e-006
3,825173e+000	3,390555e-007
3,825692e+000	1,695277e-007
3,826212e+000	1,186694e-006
3,826731e+000	8,476387e-007
3,827250e+000	1,186694e-006
3,827769e+000	7,628748e-006
3,828288e+000	1,169741e-005
3,828808e+000	8,306859e-006
3,829327e+000	5,085832e-006
3,829846e+000	2,881972e-006
3,830365e+000	2,881972e-006
3,830885e+000	5,085832e-006
3,831404e+000	5,255360e-006
3,831923e+000	3,560082e-006
3,832442e+000	3,221027e-006
3,832962e+000	3,051499e-006
3,833481e+000	3,221027e-006
3,834000e+000	4,746776e-006
3,834519e+000	6,611582e-006
3,835038e+000	7,967803e-006
3,835558e+000	6,272526e-006
3,836077e+000	4,238194e-006
3,836596e+000	8,476387e-007
3,837115e+000	1,525750e-006
3,837635e+000	2,034333e-006
3,838154e+000	1,695277e-006
3,838673e+000	1,186694e-006
3,839192e+000	3,390555e-006
3,839712e+000	2,542916e-006
3,840231e+000	2,034333e-006
3,840750e+000	2,881972e-006
3,841269e+000	3,729610e-006
3,841788e+000	5,085832e-006
3,842308e+000	1,101930e-005
3,842827e+000	1,305364e-005
3,843346e+000	1,440986e-005
3,843865e+000	1,661372e-005
3,844385e+000	1,339269e-005
3,844904e+000	6,442054e-006
3,845423e+000	1,695277e-007
3,845942e+000	1,186694e-006
3,846462e+000	5,085832e-007
3,846981e+000	2,034333e-006
3,847500e+000	2,712444e-006
3,848019e+000	2,881972e-006
3,848538e+000	8,984970e-006
3,849058e+000	1,254505e-005
3,849577e+000	5,933471e-006
3,850096e+000	8,476387e-007
3,850615e+000	6,272526e-006
3,851135e+000	1,440986e-005
3,851654e+000	1,576608e-005
3,852173e+000	1,254505e-005
3,852692e+000	6,781110e-006
3,853212e+000	2,542916e-006
3,853731e+000	4,577249e-006
3,854250e+000	6,781110e-006
3,854769e+000	6,611582e-006
3,855288e+000	4,238194e-006
3,855808e+000	8,476387e-007
3,856327e+000	2,542916e-006
3,856846e+000	1,186694e-006
3,857365e+000	1,695277e-006
3,857885e+000	0,000000e+000
3,858404e+000	1,695277e-007
3,858923e+000	5,085832e-007
3,859442e+000	1,186694e-006
3,859962e+000	1,186694e-006
3,860481e+000	8,476387e-007
3,861000e+000	3,390555e-007
3,861519e+000	2,203861e-006
3,862038e+000	2,034333e-006
3,862558e+000	2,542916e-006
3,863077e+000	4,916305e-006
3,863596e+000	1,356222e-006
3,864115e+000	2,203861e-006
3,864635e+000	1,186694e-006
3,865154e+000	1,186694e-006
3,865673e+000	3,390555e-007
3,866192e+000	2,203861e-006
3,866712e+000	2,203861e-006
3,867231e+000	3,390555e-007
3,867750e+000	1,525750e-006
3,868269e+000	3,729610e-006
3,868788e+000	2,881972e-006
3,869308e+000	5,085832e-007
3,869827e+000	5,085832e-007
3,870346e+000	1,864805e-006
3,870865e+000	2,203861e-006
3,871385e+000	3,390555e-006
3,871904e+000	1,356222e-006
3,872423e+000	5,085832e-007
3,872942e+000	5,594415e-006
3,873462e+000	1,000214e-005
3,873981e+000	9,493552e-006
3,874500e+000	9,493552e-006
3,875019e+000	8,645915e-006
3,875538e+000	4,407721e-006
3,876058e+000	2,542916e-006
3,876577e+000	2,373388e-006
3,877096e+000	1,186694e-006
3,877615e+000	1,186694e-006
3,878135e+000	2,203861e-006
3,878654e+000	2,881972e-006
3,879173e+000	5,085832e-007
3,879692e+000	0,000000e+000
3,880212e+000	3,221027e-006
3,880731e+000	5,085832e-006
3,881250e+000	3,221027e-006
3,881769e+000	2,881972e-006
3,882288e+000	1,186694e-006
3,882808e+000	5,085832e-006
3,883327e+000	7,798276e-006
3,883846e+000	8,815442e-006
3,884365e+000	8,306859e-006
3,884885e+000	6,272526e-006
3,885404e+000	5,594415e-006
3,885923e+000	9,154497e-006
3,886442e+000	1,034119e-005
3,886962e+000	1,152789e-005
3,887481e+000	1,068025e-005
3,888000e+000	8,306859e-006
3,888519e+000	8,984970e-006
3,889038e+000	1,084977e-005
3,889558e+000	1,034119e-005
3,890077e+000	8,815442e-006
3,890596e+000	6,950637e-006
3,891115e+000	5,763943e-006
3,891635e+000	5,933471e-006
3,892154e+000	8,306859e-006
3,892673e+000	7,459220e-006
3,893192e+000	1,864805e-006
3,893712e+000	2,712444e-006
3,894231e+000	6,611582e-006
3,894750e+000	1,034119e-005
3,895269e+000	1,051072e-005
3,895788e+000	9,663081e-006
3,896308e+000	1,135836e-005
3,896827e+000	7,459220e-006
3,897346e+000	4,916305e-006
3,897865e+000	1,661372e-005
3,898385e+000	9,663081e-006
3,898904e+000	1,864805e-006
3,899423e+000	5,085832e-007
3,899942e+000	7,628748e-006
3,900462e+000	1,135836e-005
3,900981e+000	1,068025e-005
3,901500e+000	1,118883e-005
3,902019e+000	6,781110e-006
3,902538e+000	7,289692e-006
3,903058e+000	1,051072e-005
3,903577e+000	1,017166e-005
3,904096e+000	5,085832e-006
3,904615e+000	6,781109e-007
3,905135e+000	2,542916e-006
3,905654e+000	6,950637e-006
3,906173e+000	3,221027e-006
3,906692e+000	1,017166e-006
3,907212e+000	3,051499e-006
3,907731e+000	1,101930e-005
3,908250e+000	1,152789e-005
3,908769e+000	1,034119e-005
3,909288e+000	1,101930e-005
3,909808e+000	8,306859e-006
3,910327e+000	1,186694e-006
3,910846e+000	2,881972e-006
3,911365e+000	3,051499e-006
3,911885e+000	4,577249e-006
3,912404e+000	6,950637e-006
3,912923e+000	4,577249e-006
3,913442e+000	6,781109e-007
3,913962e+000	1,525750e-006
3,914481e+000	6,950637e-006
3,915000e+000	7,289692e-006
3,915519e+000	3,899138e-006
3,916038e+000	3,899138e-006
3,916558e+000	4,577249e-006
3,917077e+000	5,933471e-006
3,917596e+000	4,746776e-006
3,918115e+000	1,864805e-006
3,918635e+000	1,695277e-007
3,919154e+000	1,695277e-007
3,919673e+000	1,356222e-006
3,920192e+000	2,203861e-006
3,920712e+000	1,525750e-006
3,921231e+000	3,221027e-006
3,921750e+000	1,864805e-006
3,922269e+000	3,899138e-006
3,922788e+000	7,120165e-006
3,923308e+000	5,255360e-006
3,923827e+000	8,476387e-007
3,924346e+000	2,881972e-006
3,924865e+000	3,390555e-006
3,925385e+000	3,899138e-006
3,925904e+000	1,017166e-006
3,926423e+000	3,221027e-006
3,926942e+000	1,525750e-006
3,927462e+000	1,525750e-006
3,927981e+000	5,085832e-007
3,928500e+000	2,203861e-006
3,929019e+000	4,577249e-006
3,929538e+000	6,611582e-006
3,930058e+000	5,594415e-006
3,930577e+000	1,186694e-006
3,931096e+000	2,542916e-006
3,931615e+000	4,407721e-006
3,932135e+000	5,424887e-006
3,932654e+000	4,577249e-006
3,933173e+000	2,373388e-006
3,933692e+000	2,203861e-006
3,934212e+000	4,407721e-006
3,934731e+000	7,459220e-006
3,935250e+000	7,967803e-006
3,935769e+000	5,763943e-006
3,936288e+000	4,916305e-006
3,936808e+000	6,781110e-006
3,937327e+000	9,154497e-006
3,937846e+000	8,306859e-006
3,938365e+000	4,577249e-006
3,938885e+000	2,542916e-006
3,939404e+000	2,203861e-006
3,939923e+000	1,017166e-006
3,940442e+000	2,881972e-006
3,940962e+000	3,051499e-006
3,941481e+000	2,881972e-006
3,942000e+000	4,068666e-006
3,942519e+000	5,594415e-006
3,943038e+000	7,628748e-006
3,943558e+000	8,815442e-006
3,944077e+000	1,051072e-005
3,944596e+000	8,476387e-006
3,945115e+000	6,102998e-006
3,945635e+000	3,729610e-006
3,946154e+000	2,881972e-006
3,946673e+000	2,542916e-006
3,947192e+000	2,203861e-006
3,947712e+000	3,899138e-006
3,948231e+000	5,763943e-006
3,948750e+000	2,881972e-006
3,949269e+000	5,085832e-007
3,949788e+000	2,881972e-006
3,950308e+000	6,950637e-006
3,950827e+000	9,663081e-006
3,951346e+000	1,068025e-005
3,951865e+000	8,815442e-006
3,952385e+000	6,442054e-006
3,952904e+000	6,950637e-006
3,953423e+000	7,628748e-006
3,953942e+000	3,560082e-006
3,954462e+000	2,881972e-006
3,954981e+000	5,933471e-006
3,955500e+000	8,306859e-006
3,956019e+000	6,102998e-006
3,956538e+000	3,899138e-006
3,957058e+000	2,373388e-006
3,957577e+000	1,695277e-007
3,958096e+000	6,781109e-007
3,958615e+000	3,560082e-006
3,959135e+000	3,221027e-006
3,959654e+000	2,034333e-006
3,960173e+000	5,763943e-006
3,960692e+000	1,186694e-005
3,961212e+000	9,832609e-006
3,961731e+000	2,881972e-006
3,962250e+000	1,017166e-006
3,962769e+000	4,577249e-006
3,963288e+000	8,306859e-006
3,963808e+000	1,101930e-005
3,964327e+000	6,950637e-006
3,964846e+000	8,476387e-007
3,965365e+000	8,476387e-007
3,965885e+000	5,424887e-006
3,966404e+000	9,324025e-006
3,966923e+000	7,798276e-006
3,967442e+000	4,577249e-006
3,967962e+000	4,238194e-006
3,968481e+000	3,051499e-006
3,969000e+000	2,881972e-006
3,969519e+000	2,542916e-006
3,970038e+000	2,542916e-006
3,970558e+000	1,017166e-006
3,971077e+000	8,476387e-007
3,971596e+000	7,120165e-006
3,972115e+000	6,611582e-006
3,972635e+000	1,695277e-007
3,973154e+000	3,221027e-006
3,973673e+000	2,542916e-006
3,974192e+000	1,864805e-006
3,974712e+000	1,695277e-007
3,975231e+000	1,695277e-007
3,975750e+000	1,695277e-007
3,976269e+000	5,085832e-007
3,976788e+000	1,864805e-006
3,977308e+000	1,017166e-006
3,977827e+000	3,390555e-007
3,978346e+000	3,221027e-006
3,978865e+000	3,899138e-006
3,979385e+000	1,186694e-006
3,979904e+000	1,017166e-006
3,980423e+000	2,203861e-006
3,980942e+000	1,864805e-006
3,981462e+000	5,085832e-007
3,981981e+000	2,881972e-006
3,982500e+000	4,577249e-006
3,983019e+000	3,390555e-007
3,983538e+000	4,746776e-006
3,984058e+000	1,695277e-006
3,984577e+000	1,356222e-006
3,985096e+000	1,525750e-006
3,985615e+000	4,746776e-006
3,986135e+000	4,068666e-006
3,986654e+000	4,068666e-006
3,987173e+000	5,424887e-006
3,987692e+000	7,289692e-006
3,988212e+000	6,442054e-006
3,988731e+000	2,203861e-006
3,989250e+000	1,695277e-007
3,989769e+000	1,525750e-006
3,990288e+000	1,695277e-006
3,990808e+000	1,695277e-007
3,991327e+000	2,203861e-006
3,991846e+000	8,476387e-007
3,992365e+000	1,525750e-006
3,992885e+000	3,390555e-007
3,993404e+000	3,390555e-007
3,993923e+000	3,051499e-006
3,994442e+000	2,542916e-006
3,994962e+000	5,085832e-007
3,995481e+000	1,695277e-006
3,996000e+000	1,695277e-007
3,996519e+000	2,542916e-006
3,997038e+000	7,120165e-006
3,997558e+000	8,476387e-006
3,998077e+000	4,916305e-006
3,998596e+000	1,186694e-006
3,999115e+000	2,203861e-006
3,999635e+000	6,950637e-006
4,000154e+000	1,152789e-005
4,000673e+000	1,017166e-005
4,001192e+000	8,306859e-006
4,001712e+000	5,594415e-006
4,002231e+000	4,407721e-006
4,002750e+000	8,984970e-006
4,003269e+000	1,169741e-005
4,003788e+000	8,306859e-006
4,004308e+000	7,628748e-006
4,004827e+000	1,034119e-005
4,005346e+000	1,220600e-005
4,005865e+000	9,324025e-006
4,006385e+000	7,289692e-006
4,006904e+000	6,950637e-006
4,007423e+000	6,272526e-006
4,007942e+000	3,221027e-006
4,008462e+000	8,476387e-007
4,008981e+000	2,373388e-006
4,009500e+000	1,186694e-006
4,010019e+000	1,017166e-006
4,010538e+000	2,712444e-006
4,011058e+000	3,899138e-006
4,011577e+000	3,221027e-006
4,012096e+000	8,476387e-007
4,012615e+000	7,289692e-006
4,013135e+000	8,984970e-006
4,013654e+000	6,781110e-006
4,014173e+000	4,577249e-006
4,014692e+000	5,085832e-006
4,015212e+000	4,577249e-006
4,015731e+000	1,356222e-006
4,016250e+000	2,203861e-006
4,016769e+000	3,899138e-006
4,017288e+000	2,881972e-006
4,017808e+000	1,695277e-007
4,018327e+000	1,017166e-006
4,018846e+000	4,238194e-006
4,019365e+000	2,373388e-006
4,019885e+000	1,525750e-006
4,020404e+000	6,611582e-006
4,020923e+000	9,663081e-006
4,021442e+000	1,118883e-005
4,021962e+000	1,135836e-005
4,022481e+000	8,645915e-006
4,023000e+000	4,068666e-006
4,023519e+000	4,407721e-006
4,024038e+000	5,255360e-006
4,024558e+000	5,763943e-006
4,025077e+000	7,798276e-006
4,025596e+000	1,034119e-005
4,026115e+000	7,628748e-006
4,026635e+000	2,881972e-006
4,027154e+000	2,203861e-006
4,027673e+000	6,102998e-006
4,028192e+000	8,645915e-006
4,028712e+000	5,085832e-006
4,029231e+000	2,203861e-006
4,029750e+000	6,272526e-006
4,030269e+000	8,984970e-006
4,030788e+000	9,324025e-006
4,031308e+000	8,137332e-006
4,031827e+000	5,255360e-006
4,032346e+000	2,881972e-006
4,032865e+000	2,373388e-006
4,033385e+000	6,781109e-007
4,033904e+000	1,864805e-006
4,034423e+000	2,881972e-006
4,034942e+000	2,881972e-006
4,035462e+000	1,017166e-006
4,035981e+000	2,203861e-006
4,036500e+000	2,542916e-006
4,037019e+000	1,525750e-006
4,037538e+000	1,695277e-007
4,038058e+000	8,476387e-007
4,038577e+000	5,085832e-007
4,039096e+000	3,899138e-006
4,039615e+000	6,442054e-006
4,040135e+000	4,577249e-006
4,040654e+000	1,864805e-006
4,041173e+000	1,525750e-006
4,041692e+000	7,459220e-006
4,042212e+000	1,169741e-005
4,042731e+000	1,084977e-005
4,043250e+000	9,324025e-006
4,043769e+000	8,645915e-006
4,044288e+000	1,373175e-005
4,044808e+000	1,915663e-005
4,045327e+000	1,796994e-005
4,045846e+000	1,525750e-005
4,046365e+000	1,203647e-005
4,046885e+000	8,137332e-006
4,047404e+000	1,186694e-006
4,047923e+000	4,577249e-006
4,048442e+000	6,442054e-006
4,048962e+000	8,306859e-006
4,049481e+000	1,017166e-005
4,050000e+000	1,203647e-005
4,050519e+000	9,324025e-006
4,051038e+000	8,137332e-006
4,051558e+000	5,255360e-006
4,052077e+000	2,034333e-006
4,052596e+000	6,272526e-006
4,053115e+000	8,645915e-006
4,053635e+000	6,442054e-006
4,054154e+000	8,645915e-006
4,054673e+000	1,288411e-005
4,055192e+000	1,169741e-005
4,055712e+000	4,916305e-006
4,056231e+000	1,525750e-006
4,056750e+000	4,577249e-006
4,057269e+000	4,238194e-006
4,057788e+000	2,373388e-006
4,058308e+000	8,476387e-007
4,058827e+000	5,085832e-007
4,059346e+000	1,695277e-007
4,059865e+000	3,390555e-007
4,060385e+000	2,542916e-006
4,060904e+000	4,238194e-006
4,061423e+000	5,594415e-006
4,061942e+000	5,763943e-006
4,062462e+000	4,407721e-006
4,062981e+000	2,881972e-006
4,063500e+000	2,373388e-006
4,064019e+000	1,695277e-006
4,064538e+000	1,864805e-006
4,065058e+000	5,255360e-006
4,065577e+000	1,000214e-005
4,066096e+000	1,271458e-005
4,066615e+000	7,628748e-006
4,067135e+000	1,525750e-006
4,067654e+000	1,356222e-006
4,068173e+000	6,611582e-006
4,068692e+000	1,169741e-005
4,069212e+000	1,390127e-005
4,069731e+000	1,101930e-005
4,070250e+000	8,306859e-006
4,070769e+000	1,017166e-005
4,071288e+000	1,169741e-005
4,071808e+000	1,254505e-005
4,072327e+000	1,576608e-005
4,072846e+000	1,508797e-005
4,073365e+000	8,306859e-006
4,073885e+000	5,424887e-006
4,074404e+000	5,594415e-006
4,074923e+000	8,137332e-006
4,075442e+000	1,017166e-005
4,075962e+000	6,102998e-006
4,076481e+000	5,085832e-007
4,077000e+000	2,881972e-006
4,077519e+000	1,695277e-007
4,078038e+000	1,695277e-006
4,078558e+000	3,390555e-007
4,079077e+000	1,525750e-006
4,079596e+000	0,000000e+000
4,080115e+000	4,746776e-006
4,080635e+000	4,068666e-006
4,081154e+000	3,560082e-006
4,081673e+000	9,154497e-006
4,082192e+000	8,306859e-006
4,082712e+000	7,289692e-006
4,083231e+000	9,663081e-006
4,083750e+000	9,324025e-006
4,084269e+000	2,881972e-006
4,084788e+000	2,373388e-006
4,085308e+000	5,255360e-006
4,085827e+000	3,899138e-006
4,086346e+000	1,356222e-006
4,086865e+000	6,442054e-006
4,087385e+000	7,628748e-006
4,087904e+000	1,186694e-006
4,088423e+000	1,186694e-006
4,088942e+000	2,542916e-006
4,089462e+000	3,560082e-006
4,089981e+000	1,864805e-006
4,090500e+000	1,695277e-007
4,091019e+000	1,864805e-006
4,091538e+000	1,017166e-006
4,092058e+000	2,203861e-006
4,092577e+000	5,255360e-006
4,093096e+000	4,068666e-006
4,093615e+000	1,695277e-007
4,094135e+000	1,356222e-006
4,094654e+000	1,017166e-006
4,095173e+000	3,729610e-006
4,095692e+000	2,542916e-006
4,096212e+000	3,390555e-007
4,096731e+000	5,085832e-007
4,097250e+000	1,186694e-006
4,097769e+000	1,186694e-006
4,098288e+000	1,695277e-007
4,098808e+000	1,356222e-006
4,099327e+000	3,899138e-006
4,099846e+000	8,476387e-006
4,100365e+000	1,407080e-005
4,100885e+000	1,254505e-005
4,101404e+000	7,798276e-006
4,101923e+000	2,881972e-006
4,102442e+000	1,186694e-006
4,102962e+000	2,203861e-006
4,103481e+000	6,781109e-007
4,104000e+000	4,746776e-006
4,104519e+000	3,390555e-006
4,105038e+000	4,238194e-006
4,105558e+000	5,594415e-006
4,106077e+000	1,525750e-006
4,106596e+000	1,186694e-006
4,107115e+000	3,221027e-006
4,107635e+000	3,221027e-006
4,108154e+000	3,560082e-006
4,108673e+000	3,051499e-006
4,109192e+000	1,017166e-006
4,109712e+000	1,356222e-006
4,110231e+000	3,560082e-006
4,110750e+000	6,272526e-006
4,111269e+000	7,628748e-006
4,111788e+000	6,272526e-006
4,112308e+000	6,272526e-006
4,112827e+000	5,594415e-006
4,113346e+000	1,864805e-006
4,113865e+000	3,390555e-007
4,114385e+000	2,542916e-006
4,114904e+000	3,560082e-006
4,115423e+000	4,916305e-006
4,115942e+000	8,476387e-006
4,116462e+000	1,271458e-005
4,116981e+000	1,000214e-005
4,117500e+000	6,950637e-006
4,118019e+000	6,272526e-006
4,118538e+000	3,390555e-006
4,119058e+000	2,542916e-006
4,119577e+000	3,221027e-006
4,120096e+000	3,390555e-007
4,120615e+000	5,085832e-007
4,121135e+000	6,781109e-007
4,121654e+000	1,017166e-006
4,122173e+000	2,373388e-006
4,122692e+000	0,000000e+000
4,123212e+000	3,390555e-007
4,123731e+000	8,476387e-007
4,124250e+000	1,186694e-006
4,124769e+000	2,542916e-006
4,125288e+000	5,085832e-007
4,125808e+000	1,525750e-006
4,126327e+000	1,356222e-006
4,126846e+000	4,068666e-006
4,127365e+000	1,118883e-005
4,127885e+000	1,373175e-005
4,128404e+000	8,984970e-006
4,128923e+000	3,899138e-006
4,129442e+000	2,203861e-006
4,129962e+000	1,186694e-006
4,130481e+000	1,356222e-006
4,131000e+000	1,017166e-006
4,131519e+000	3,390555e-006
4,132038e+000	5,594415e-006
4,132558e+000	7,628748e-006
4,133077e+000	1,101930e-005
4,133596e+000	8,645915e-006
4,134115e+000	3,899138e-006
4,134635e+000	2,373388e-006
4,135154e+000	4,577249e-006
4,135673e+000	3,051499e-006
4,136192e+000	1,864805e-006
4,136712e+000	3,221027e-006
4,137231e+000	6,781110e-006
4,137750e+000	1,034119e-005
4,138269e+000	1,169741e-005
4,138788e+000	8,306859e-006
4,139308e+000	3,729610e-006
4,139827e+000	1,695277e-007
4,140346e+000	2,203861e-006
4,140865e+000	0,000000e+000
4,141385e+000	5,933471e-006
4,141904e+000	7,967803e-006
4,142423e+000	6,442054e-006
4,142942e+000	1,525750e-006
4,143462e+000	2,034333e-006
4,143981e+000	6,781109e-007
4,144500e+000	3,899138e-006
4,145019e+000	4,916305e-006
4,145538e+000	2,373388e-006
4,146058e+000	1,356222e-006
4,146577e+000	1,525750e-006
4,147096e+000	4,407721e-006
4,147615e+000	4,916305e-006
4,148135e+000	2,881972e-006
4,148654e+000	4,068666e-006
4,149173e+000	5,085832e-006
4,149692e+000	8,137332e-006
4,150212e+000	1,135836e-005
4,150731e+000	1,373175e-005
4,151250e+000	1,254505e-005
4,151769e+000	8,306859e-006
4,152288e+000	4,746776e-006
4,152808e+000	5,085832e-007
4,153327e+000	3,390555e-006
4,153846e+000	8,476387e-007
4,154365e+000	3,390555e-006
4,154885e+000	4,238194e-006
4,155404e+000	5,255360e-006
4,155923e+000	6,102998e-006
4,156442e+000	1,864805e-006
4,156962e+000	1,186694e-006
4,157481e+000	4,746776e-006
4,158000e+000	1,203647e-005
4,158519e+000	1,203647e-005
